trade_id,entry_time,exit_time,pnl,mae,mfe
323,2024-01-28 07:30:00,2024-01-29 05:30:00,4.3495,3.7367,6.1698
324,2024-01-28 09:30:00,2024-01-29 08:30:00,5.3386,5.4891,11.0263
325,2024-01-28 11:30:00,2024-01-28 17:30:00,3.3835,1.3884,3.7622
326,2024-01-28 13:30:00,2024-01-28 19:30:00,-0.7216,8.7574,1.2751
327,2024-01-28 15:30:00,2024-01-28 16:30:00,-0.3188,6.7316,5.1764
328,2024-01-28 17:30:00,2024-01-28 21:30:00,-1.6378,2.122,1.7239
329,2024-01-28 19:30:00,2024-01-29 08:30:00,13.6737,4.1657,15.0002
330,2024-01-28 21:30:00,2024-01-29 10:30:00,3.2796,0.2181,12.9345
331,2024-01-28 23:30:00,2024-01-29 08:30:00,-1.819,3.8271,1.2358
332,2024-01-29 01:30:00,2024-01-29 09:30:00,2.8275,4.028,4.6334
333,2024-01-29 03:30:00,2024-01-29 23:30:00,-4.5543,9.8933,3.0401
334,2024-01-29 05:30:00,2024-01-29 16:30:00,8.0225,4.6856,10.8254
335,2024-01-29 07:30:00,2024-01-30 02:30:00,-2.8053,5.0303,1.4308
336,2024-01-29 09:30:00,2024-01-30 08:30:00,3.0054,9.4503,4.4511
337,2024-01-29 11:30:00,2024-01-29 19:30:00,5.8299,0.9049,7.1251
338,2024-01-29 13:30:00,2024-01-29 18:30:00,2.4238,2.8216,3.7716
339,2024-01-29 15:30:00,2024-01-30 13:30:00,0.9723,2.2441,9.423
340,2024-01-29 17:30:00,2024-01-30 08:30:00,0.554,6.422,1.894
341,2024-01-29 19:30:00,2024-01-30 02:30:00,0.2178,1.77,4.0086
342,2024-01-29 21:30:00,2024-01-30 12:30:00,-2.3835,4.8607,0.996
343,2024-01-29 23:30:00,2024-01-30 11:30:00,-1.7474,2.1198,0.9357
344,2024-01-30 01:30:00,2024-01-30 22:30:00,7.898,0.6419,8.5316
345,2024-01-30 03:30:00,2024-01-30 09:30:00,-0.0427,0.404,2.6495
346,2024-01-30 05:30:00,2024-01-31 04:30:00,-3.429,6.8424,1.5181
347,2024-01-30 07:30:00,2024-01-31 05:30:00,-2.0815,3.7893,0.779
348,2024-01-30 09:30:00,2024-01-30 14:30:00,6.0019,3.305,11.5164
349,2024-01-30 11:30:00,2024-01-30 15:30:00,3.878,3.0183,5.4681
350,2024-01-30 13:30:00,2024-01-31 02:30:00,3.3016,0.7224,3.5702
351,2024-01-30 15:30:00,2024-01-30 17:30:00,-0.7876,3.1638,0.6953
352,2024-01-30 17:30:00,2024-01-31 00:30:00,3.3668,2.6374,9.6944
353,2024-01-30 19:30:00,2024-01-31 06:30:00,-2.7178,13.7978,0.6082
354,2024-01-30 21:30:00,2024-01-31 20:30:00,-0.7981,7.2326,3.6869
355,2024-01-30 23:30:00,2024-01-31 22:30:00,5.349,6.0205,10.2595
356,2024-01-31 01:30:00,2024-01-31 05:30:00,4.8714,0.0238,6.433
357,2024-01-31 03:30:00,2024-02-01 00:30:00,-4.4095,6.4381,2.1304
358,2024-01-31 05:30:00,2024-01-31 08:30:00,-3.7776,4.2237,2.0925
359,2024-01-31 07:30:00,2024-02-01 01:30:00,1.0435,1.9362,5.6228
360,2024-01-31 09:30:00,2024-02-01 05:30:00,9.1307,0.2337,10.9124
361,2024-01-31 11:30:00,2024-02-01 08:30:00,-9.0778,15.0564,3.1761
362,2024-01-31 13:30:00,2024-01-31 19:30:00,1.8917,4.5222,4.2347
363,2024-01-31 15:30:00,2024-02-01 12:30:00,-6.3802,7.2904,3.1314
364,2024-01-31 17:30:00,2024-01-31 20:30:00,-2.6717,3.7272,3.4148
365,2024-01-31 19:30:00,2024-02-01 07:30:00,-1.3221,5.5695,0.801
366,2024-01-31 21:30:00,2024-02-01 08:30:00,-1.6025,1.8896,0.9266
367,2024-01-31 23:30:00,2024-02-01 07:30:00,-2.169,4.4077,4.1448
368,2024-02-01 01:30:00,2024-02-01 02:30:00,0.536,3.2055,0.648
369,2024-02-01 03:30:00,2024-02-01 21:30:00,-2.1763,5.3491,6.2504
370,2024-02-01 05:30:00,2024-02-01 13:30:00,-6.8123,9.5747,3.9463
371,2024-02-01 07:30:00,2024-02-01 23:30:00,4.3993,0.0389,5.5081
372,2024-02-01 09:30:00,2024-02-01 19:30:00,4.2644,0.3471,7.6658
373,2024-02-01 11:30:00,2024-02-01 20:30:00,4.7159,1.4009,10.8943
374,2024-02-01 13:30:00,2024-02-02 10:30:00,-7.2037,9.8877,2.0503
375,2024-02-01 15:30:00,2024-02-01 18:30:00,1.9946,1.6558,6.9819
376,2024-02-01 17:30:00,2024-02-02 10:30:00,3.8799,4.4488,6.3413
377,2024-02-01 19:30:00,2024-02-02 13:30:00,-4.656,6.7969,6.7623
378,2024-02-01 21:30:00,2024-02-02 06:30:00,0.5459,2.8189,1.7322
379,2024-02-01 23:30:00,2024-02-02 06:30:00,-0.0813,4.4352,1.9754
380,2024-02-02 01:30:00,2024-02-02 02:30:00,9.7108,3.5102,13.7302
381,2024-02-02 03:30:00,2024-02-03 01:30:00,10.1225,1.1883,11.5512
382,2024-02-02 05:30:00,2024-02-03 03:30:00,-7.8218,14.7604,5.4567
383,2024-02-02 07:30:00,2024-02-02 13:30:00,12.9696,3.6558,13.6735
384,2024-02-02 09:30:00,2024-02-02 10:30:00,-4.0761,7.6875,8.2081
385,2024-02-02 11:30:00,2024-02-02 14:30:00,5.4034,3.975,13.77
386,2024-02-02 13:30:00,2024-02-02 15:30:00,5.3525,0.2432,8.1987
387,2024-02-02 15:30:00,2024-02-03 11:30:00,-4.4785,8.5524,3.6578
388,2024-02-02 17:30:00,2024-02-03 14:30:00,2.9663,0.0702,8.5414
389,2024-02-02 19:30:00,2024-02-02 23:30:00,-0.0377,1.8786,1.5616
390,2024-02-02 21:30:00,2024-02-03 15:30:00,3.2717,0.3874,5.2077
391,2024-02-02 23:30:00,2024-02-03 04:30:00,1.6534,2.0095,7.4226
392,2024-02-03 01:30:00,2024-02-03 10:30:00,6.4817,0.2982,9.3037
393,2024-02-03 03:30:00,2024-02-03 17:30:00,0.877,1.3294,2.1975
394,2024-02-03 05:30:00,2024-02-03 22:30:00,-0.3394,1.8662,2.0334
395,2024-02-03 07:30:00,2024-02-04 04:30:00,5.9803,3.472,11.1384
396,2024-02-03 09:30:00,2024-02-03 11:30:00,3.402,2.5259,4.8303
397,2024-02-03 11:30:00,2024-02-03 16:30:00,4.1591,2.8496,4.4182
398,2024-02-03 13:30:00,2024-02-03 20:30:00,-2.8229,7.8017,4.7542
399,2024-02-03 15:30:00,2024-02-03 23:30:00,-4.7263,6.1975,4.9851
400,2024-02-03 17:30:00,2024-02-04 16:30:00,-2.3386,4.8239,3.73
401,2024-02-03 19:30:00,2024-02-04 13:30:00,-2.6041,6.8978,3.1864
402,2024-02-03 21:30:00,2024-02-04 05:30:00,4.431,2.9847,6.923
403,2024-02-03 23:30:00,2024-02-04 22:30:00,5.3799,5.4956,9.1518
404,2024-02-04 01:30:00,2024-02-04 13:30:00,-0.2757,1.3958,3.8882
405,2024-02-04 03:30:00,2024-02-04 15:30:00,7.6546,5.1033,13.3902
406,2024-02-04 05:30:00,2024-02-04 15:30:00,7.3423,2.3688,15.697
407,2024-02-04 07:30:00,2024-02-04 11:30:00,1.717,3.5229,4.7947
408,2024-02-04 09:30:00,2024-02-05 07:30:00,-3.6095,6.8203,0.8346
409,2024-02-04 11:30:00,2024-02-04 12:30:00,8.3769,5.7222,8.6037
410,2024-02-04 13:30:00,2024-02-04 18:30:00,0.1949,4.1642,2.7124
411,2024-02-04 15:30:00,2024-02-04 21:30:00,1.1308,0.6712,3.171
412,2024-02-04 17:30:00,2024-02-05 00:30:00,-1.198,1.2742,1.2978
413,2024-02-04 19:30:00,2024-02-04 23:30:00,-3.949,5.7997,5.0828
414,2024-02-04 21:30:00,2024-02-04 22:30:00,-6.8432,7.1235,1.3042
415,2024-02-04 23:30:00,2024-02-05 15:30:00,3.6643,1.1566,4.7877
416,2024-02-05 01:30:00,2024-02-06 00:30:00,-3.417,7.8012,1.0727
417,2024-02-05 03:30:00,2024-02-05 06:30:00,15.7977,2.6478,16.7167
418,2024-02-05 05:30:00,2024-02-05 12:30:00,-4.9304,12.8866,1.6858
419,2024-02-05 07:30:00,2024-02-05 19:30:00,-5.7869,5.8174,1.8543
420,2024-02-05 09:30:00,2024-02-06 07:30:00,3.0507,7.7104,4.5542
421,2024-02-05 11:30:00,2024-02-06 03:30:00,8.1466,3.2095,8.5061
422,2024-02-05 13:30:00,2024-02-06 07:30:00,0.8229,1.8507,5.4442
423,2024-02-05 15:30:00,2024-02-06 05:30:00,3.3612,2.5018,5.1827
424,2024-02-05 17:30:00,2024-02-06 03:30:00,-8.7177,10.7317,5.1879
425,2024-02-05 19:30:00,2024-02-06 00:30:00,-2.8876,10.5641,1.4149
426,2024-02-05 21:30:00,2024-02-06 17:30:00,-4.8681,11.541,1.9274
427,2024-02-05 23:30:00,2024-02-06 18:30:00,-8.9752,11.7979,0.3117
428,2024-02-06 01:30:00,2024-02-06 02:30:00,1.0849,1.446,3.0638
429,2024-02-06 03:30:00,2024-02-06 20:30:00,-10.7141,11.5856,4.1367
430,2024-02-06 05:30:00,2024-02-06 07:30:00,-6.111,6.6688,0.766
431,2024-02-06 07:30:00,2024-02-07 00:30:00,-2.186,8.0204,3.5552
432,2024-02-06 09:30:00,2024-02-07 04:30:00,-3.6564,10.5516,0.4382
433,2024-02-06 11:30:00,2024-02-06 15:30:00,2.482,2.5877,6.7592
434,2024-02-06 13:30:00,2024-02-06 23:30:00,2.0279,1.0908,2.2882
435,2024-02-06 15:30:00,2024-02-06 18:30:00,4.969,6.6461,9.524
436,2024-02-06 17:30:00,2024-02-07 07:30:00,4.2619,0.9357,6.4448
437,2024-02-06 19:30:00,2024-02-07 17:30:00,6.2041,2.1555,12.7669
438,2024-02-06 21:30:00,2024-02-06 23:30:00,0.4904,3.3889,1.9526
439,2024-02-06 23:30:00,2024-02-07 09:30:00,2.0173,0.5884,4.4459
440,2024-02-07 01:30:00,2024-02-08 00:30:00,3.0576,0.0923,3.2089
441,2024-02-07 03:30:00,2024-02-07 10:30:00,1.2083,0.1412,3.3621
442,2024-02-07 05:30:00,2024-02-07 09:30:00,-1.486,7.7362,2.1482
443,2024-02-07 07:30:00,2024-02-07 19:30:00,-1.1622,8.9053,3.8647
444,2024-02-07 09:30:00,2024-02-07 21:30:00,-3.5878,5.9322,1.9875
445,2024-02-07 11:30:00,2024-02-08 03:30:00,2.6081,1.1953,3.169
446,2024-02-07 13:30:00,2024-02-07 21:30:00,0.0299,0.2005,0.869
447,2024-02-07 15:30:00,2024-02-08 13:30:00,-2.8159,4.8211,0.2083
448,2024-02-07 17:30:00,2024-02-08 05:30:00,-2.8112,3.1606,6.9511
449,2024-02-07 19:30:00,2024-02-08 02:30:00,-5.552,7.2609,0.2065
450,2024-02-07 21:30:00,2024-02-08 20:30:00,5.3942,3.2397,7.3606
451,2024-02-07 23:30:00,2024-02-08 21:30:00,0.8931,0.7841,5.2812
452,2024-02-08 01:30:00,2024-02-08 13:30:00,-3.814,5.2452,1.3527
453,2024-02-08 03:30:00,2024-02-08 04:30:00,4.5427,1.4436,12.6591
454,2024-02-08 05:30:00,2024-02-08 19:30:00,-2.3022,3.3496,0.4214
455,2024-02-08 07:30:00,2024-02-08 20:30:00,-6.5325,7.2082,4.538
456,2024-02-08 09:30:00,2024-02-08 13:30:00,5.6061,4.2866,10.8527
457,2024-02-08 11:30:00,2024-02-09 02:30:00,-2.1855,5.4977,0.436
458,2024-02-08 13:30:00,2024-02-09 09:30:00,-1.5445,8.2673,0.2288
459,2024-02-08 15:30:00,2024-02-08 18:30:00,0.7059,2.4066,4.93
460,2024-02-08 17:30:00,2024-02-09 10:30:00,6.2129,3.8301,9.9376
461,2024-02-08 19:30:00,2024-02-08 23:30:00,0.6002,4.1752,2.832
462,2024-02-08 21:30:00,2024-02-09 15:30:00,-5.4956,5.6198,1.3853
463,2024-02-08 23:30:00,2024-02-09 09:30:00,3.2194,0.7431,8.8287
464,2024-02-09 01:30:00,2024-02-09 02:30:00,-1.9249,3.0218,3.7862
465,2024-02-09 03:30:00,2024-02-10 02:30:00,9.9396,1.2588,11.1541
466,2024-02-09 05:30:00,2024-02-09 09:30:00,0.4944,4.0976,2.008
467,2024-02-09 07:30:00,2024-02-09 21:30:00,-10.6752,10.9239,3.0743
468,2024-02-09 09:30:00,2024-02-09 14:30:00,2.2868,3.8238,3.5811
469,2024-02-09 11:30:00,2024-02-10 09:30:00,10.223,5.1038,10.7891
470,2024-02-09 13:30:00,2024-02-10 06:30:00,8.3796,0.8433,8.3966
471,2024-02-09 15:30:00,2024-02-10 10:30:00,9.6548,5.5014,12.0083
472,2024-02-09 17:30:00,2024-02-10 03:30:00,-4.5988,6.0859,3.7504
473,2024-02-09 19:30:00,2024-02-10 06:30:00,5.0608,0.4874,13.8696
474,2024-02-09 21:30:00,2024-02-10 12:30:00,-3.11,3.1394,1.9399
475,2024-02-09 23:30:00,2024-02-10 18:30:00,1.6214,7.0841,6.9677
476,2024-02-10 01:30:00,2024-02-10 21:30:00,-5.8648,6.9002,0.4899
477,2024-02-10 03:30:00,2024-02-10 04:30:00,-2.7223,7.894,3.0248
478,2024-02-10 05:30:00,2024-02-10 21:30:00,-2.8812,3.1334,0.9431
479,2024-02-10 07:30:00,2024-02-10 10:30:00,4.9928,0.6064,7.7859
480,2024-02-10 09:30:00,2024-02-10 16:30:00,4.5036,4.9954,6.5476
481,2024-02-10 11:30:00,2024-02-11 07:30:00,1.8841,2.8925,2.2255
482,2024-02-10 13:30:00,2024-02-10 19:30:00,-6.2521,11.8223,3.8628
483,2024-02-10 15:30:00,2024-02-11 10:30:00,-1.0582,4.9101,7.2081
484,2024-02-10 17:30:00,2024-02-11 04:30:00,-3.2306,5.1229,0.3873
485,2024-02-10 19:30:00,2024-02-11 01:30:00,4.8484,0.1083,7.7612
486,2024-02-10 21:30:00,2024-02-11 05:30:00,6.3909,1.9125,11.0854
487,2024-02-10 23:30:00,2024-02-11 12:30:00,5.7819,1.5884,5.9678
488,2024-02-11 01:30:00,2024-02-11 19:30:00,-3.2761,7.2885,5.2705
489,2024-02-11 03:30:00,2024-02-11 17:30:00,-13.1977,14.72,0.2002
490,2024-02-11 05:30:00,2024-02-12 03:30:00,-8.3348,12.0526,0.3773
491,2024-02-11 07:30:00,2024-02-12 03:30:00,7.6081,3.7756,10.6426
492,2024-02-11 09:30:00,2024-02-12 03:30:00,-1.5063,6.132,3.7797
493,2024-02-11 11:30:00,2024-02-12 01:30:00,-3.2536,5.9143,4.3055
494,2024-02-11 13:30:00,2024-02-11 20:30:00,8.7133,2.1737,10.4441
495,2024-02-11 15:30:00,2024-02-12 01:30:00,6.8258,1.1946,10.4116
496,2024-02-11 17:30:00,2024-02-11 20:30:00,0.6222,1.7383,4.8591
497,2024-02-11 19:30:00,2024-02-12 04:30:00,-0.967,2.3317,2.6017
498,2024-02-11 21:30:00,2024-02-12 19:30:00,-0.1605,0.1792,1.572
499,2024-02-11 23:30:00,2024-02-12 09:30:00,1.6358,7.0534,3.9717
500,2024-02-12 01:30:00,2024-02-12 04:30:00,8.5002,5.4855,12.2978
501,2024-02-12 03:30:00,2024-02-12 18:30:00,2.6123,2.99,4.7389
502,2024-02-12 05:30:00,2024-02-13 04:30:00,4.1301,2.4529,4.8893
503,2024-02-12 07:30:00,2024-02-13 03:30:00,6.3464,3.4194,12.1796
504,2024-02-12 09:30:00,2024-02-12 16:30:00,-5.3484,6.0065,2.2835
505,2024-02-12 11:30:00,2024-02-12 22:30:00,4.2743,0.7431,11.2064
506,2024-02-12 13:30:00,2024-02-13 02:30:00,-0.9728,1.2781,1.9332
507,2024-02-12 15:30:00,2024-02-12 21:30:00,-12.0805,15.6913,2.9526
508,2024-02-12 17:30:00,2024-02-13 00:30:00,-10.1408,10.5403,0.8149
509,2024-02-12 19:30:00,2024-02-13 01:30:00,-4.5906,5.8811,3.0012
510,2024-02-12 21:30:00,2024-02-13 20:30:00,3.1561,5.3952,4.7373
511,2024-02-12 23:30:00,2024-02-13 17:30:00,1.069,1.4634,4.0732
512,2024-02-13 01:30:00,2024-02-13 21:30:00,1.4218,1.5575,5.4505
513,2024-02-13 03:30:00,2024-02-13 22:30:00,10.2547,4.0774,11.6606
514,2024-02-13 05:30:00,2024-02-14 04:30:00,-5.8454,5.8482,4.5776
515,2024-02-13 07:30:00,2024-02-13 10:30:00,0.3628,0.5955,2.9878
516,2024-02-13 09:30:00,2024-02-14 06:30:00,2.0222,2.9171,10.1782
517,2024-02-13 11:30:00,2024-02-13 13:30:00,-3.1814,5.8055,1.2776
518,2024-02-13 13:30:00,2024-02-14 00:30:00,0.6416,2.6633,6.9228
519,2024-02-13 15:30:00,2024-02-14 05:30:00,-7.4997,7.7669,0.8023
520,2024-02-13 17:30:00,2024-02-14 02:30:00,7.5495,4.5664,9.0022
521,2024-02-13 19:30:00,2024-02-13 23:30:00,-2.9081,6.5481,3.8756
522,2024-02-13 21:30:00,2024-02-14 02:30:00,10.657,3.2436,11.1176
523,2024-02-13 23:30:00,2024-02-14 18:30:00,0.3376,2.8209,7.1143
524,2024-02-14 01:30:00,2024-02-14 09:30:00,5.6403,1.6898,7.8675
525,2024-02-14 03:30:00,2024-02-14 11:30:00,0.2335,1.5318,3.616
526,2024-02-14 05:30:00,2024-02-15 03:30:00,0.3463,1.8894,1.5435
527,2024-02-14 07:30:00,2024-02-14 11:30:00,-2.4201,7.366,3.9762
528,2024-02-14 09:30:00,2024-02-15 07:30:00,1.0956,2.6225,7.832
529,2024-02-14 11:30:00,2024-02-15 09:30:00,2.09,5.5671,3.6961
530,2024-02-14 13:30:00,2024-02-15 03:30:00,-3.4213,6.5285,7.1891
531,2024-02-14 15:30:00,2024-02-14 19:30:00,-0.1252,1.0638,0.1652
532,2024-02-14 17:30:00,2024-02-14 21:30:00,-2.5505,3.2767,4.2923
533,2024-02-14 19:30:00,2024-02-15 02:30:00,11.9983,1.2528,15.4657
534,2024-02-14 21:30:00,2024-02-15 11:30:00,0.0513,2.6005,1.2571
535,2024-02-14 23:30:00,2024-02-15 03:30:00,8.2262,0.9691,10.8676
536,2024-02-15 01:30:00,2024-02-15 12:30:00,-0.4781,7.1181,2.0221
537,2024-02-15 03:30:00,2024-02-15 06:30:00,1.7964,1.4457,2.356
538,2024-02-15 05:30:00,2024-02-15 18:30:00,-6.1068,8.283,3.074
539,2024-02-15 07:30:00,2024-02-15 08:30:00,-1.7354,3.9009,2.4389
540,2024-02-15 09:30:00,2024-02-16 02:30:00,1.5527,0.9179,3.3349
541,2024-02-15 11:30:00,2024-02-15 13:30:00,8.43,2.531,10.2243
542,2024-02-15 13:30:00,2024-02-15 18:30:00,1.6099,0.8816,3.3399
543,2024-02-15 15:30:00,2024-02-15 20:30:00,7.4186,0.5431,8.3155
544,2024-02-15 17:30:00,2024-02-16 13:30:00,3.7036,2.9807,6.1231
545,2024-02-15 19:30:00,2024-02-15 21:30:00,8.637,6.5445,8.7053
546,2024-02-15 21:30:00,2024-02-16 07:30:00,0.2048,2.4349,10.1752
547,2024-02-15 23:30:00,2024-02-16 13:30:00,12.4511,5.4326,14.6791
548,2024-02-16 01:30:00,2024-02-16 13:30:00,-1.927,5.7918,0.2458
549,2024-02-16 03:30:00,2024-02-16 19:30:00,-3.3323,8.5854,0.4828
550,2024-02-16 05:30:00,2024-02-17 00:30:00,-5.5503,5.7211,8.1215
551,2024-02-16 07:30:00,2024-02-16 17:30:00,12.1551,1.3792,14.1155
552,2024-02-16 09:30:00,2024-02-17 05:30:00,4.5972,1.3917,7.875
553,2024-02-16 11:30:00,2024-02-16 19:30:00,-1.1706,4.8094,2.7452
554,2024-02-16 13:30:00,2024-02-17 12:30:00,6.7451,4.3772,9.7459
555,2024-02-16 15:30:00,2024-02-17 03:30:00,3.9385,2.3752,9.6475
556,2024-02-16 17:30:00,2024-02-17 10:30:00,10.3306,4.6301,15.9781
557,2024-02-16 19:30:00,2024-02-17 16:30:00,-7.2392,7.5492,0.6471
558,2024-02-16 21:30:00,2024-02-17 16:30:00,-0.8268,5.4829,2.5821
559,2024-02-16 23:30:00,2024-02-17 19:30:00,-1.8126,6.86,3.5923
560,2024-02-17 01:30:00,2024-02-17 14:30:00,-9.3684,13.4009,2.2973
561,2024-02-17 03:30:00,2024-02-17 04:30:00,5.8016,2.4025,6.1836
562,2024-02-17 05:30:00,2024-02-17 17:30:00,-0.852,4.992,1.4409
563,2024-02-17 07:30:00,2024-02-17 12:30:00,4.1982,0.682,7.2543
564,2024-02-17 09:30:00,2024-02-18 06:30:00,12.2989,2.5951,15.5135
565,2024-02-17 11:30:00,2024-02-17 17:30:00,-1.2662,4.1677,3.0897
566,2024-02-17 13:30:00,2024-02-17 19:30:00,-1.6058,3.5943,2.4449
567,2024-02-17 15:30:00,2024-02-17 21:30:00,1.0933,3.4238,2.7728
568,2024-02-17 17:30:00,2024-02-18 08:30:00,5.4362,1.7465,5.9852
569,2024-02-17 19:30:00,2024-02-18 09:30:00,-2.3336,3.0498,5.4642
570,2024-02-17 21:30:00,2024-02-18 19:30:00,-2.6548,4.7741,3.7638
571,2024-02-17 23:30:00,2024-02-18 09:30:00,5.7859,0.1922,11.2336
572,2024-02-18 01:30:00,2024-02-18 08:30:00,2.3932,2.2477,9.0724
573,2024-02-18 03:30:00,2024-02-18 05:30:00,-9.7236,11.9233,0.3185
574,2024-02-18 05:30:00,2024-02-18 06:30:00,-5.627,6.0875,6.4969
575,2024-02-18 07:30:00,2024-02-18 16:30:00,8.0062,3.7039,10.4027
576,2024-02-18 09:30:00,2024-02-19 07:30:00,2.5096,0.2925,6.7479
577,2024-02-18 11:30:00,2024-02-19 00:30:00,-3.311,12.1749,0.52
578,2024-02-18 13:30:00,2024-02-19 10:30:00,-0.352,2.0236,0.7909
579,2024-02-18 15:30:00,2024-02-18 18:30:00,0.5662,1.5139,4.4096
580,2024-02-18 17:30:00,2024-02-18 20:30:00,4.1787,0.953,9.0135
581,2024-02-18 19:30:00,2024-02-19 15:30:00,-6.2913,11.7341,4.7458
582,2024-02-18 21:30:00,2024-02-19 00:30:00,-3.7047,4.4773,2.6446
583,2024-02-18 23:30:00,2024-02-19 01:30:00,1.8648,2.0913,4.2607
584,2024-02-19 01:30:00,2024-02-19 11:30:00,0.0008,4.5611,3.5814
585,2024-02-19 03:30:00,2024-02-20 01:30:00,3.3593,0.7533,6.2706
586,2024-02-19 05:30:00,2024-02-19 21:30:00,-5.6475,9.6078,3.6241
587,2024-02-19 07:30:00,2024-02-19 10:30:00,2.2856,4.8067,4.8976
588,2024-02-19 09:30:00,2024-02-20 05:30:00,5.9579,2.8234,10.4863
589,2024-02-19 11:30:00,2024-02-20 07:30:00,2.9341,9.1877,5.8157
590,2024-02-19 13:30:00,2024-02-20 08:30:00,1.1956,3.1742,2.8017
591,2024-02-19 15:30:00,2024-02-20 12:30:00,0.0206,0.4539,2.1721
592,2024-02-19 17:30:00,2024-02-19 23:30:00,-3.6743,4.9064,2.8301
593,2024-02-19 19:30:00,2024-02-20 18:30:00,0.14,8.7835,7.0658
594,2024-02-19 21:30:00,2024-02-20 05:30:00,6.7985,7.394,7.3763
595,2024-02-19 23:30:00,2024-02-20 18:30:00,-0.0951,5.9612,2.3818
596,2024-02-20 01:30:00,2024-02-20 15:30:00,-3.949,4.3314,4.2695
597,2024-02-20 03:30:00,2024-02-20 21:30:00,-1.9612,1.9938,4.2032
598,2024-02-20 05:30:00,2024-02-20 20:30:00,1.5043,0.4857,1.9379
599,2024-02-20 07:30:00,2024-02-20 22:30:00,-1.3676,1.7179,3.0935
600,2024-02-20 09:30:00,2024-02-21 00:30:00,2.9265,6.4781,9.6175
601,2024-02-20 11:30:00,2024-02-21 05:30:00,3.1142,1.2687,4.0446
602,2024-02-20 13:30:00,2024-02-21 06:30:00,4.9449,1.6655,10.2475
603,2024-02-20 15:30:00,2024-02-20 19:30:00,7.6178,4.3232,12.6268
604,2024-02-20 17:30:00,2024-02-21 12:30:00,5.4793,2.9906,8.6022
605,2024-02-20 19:30:00,2024-02-21 08:30:00,-4.1712,6.3291,4.6466
606,2024-02-20 21:30:00,2024-02-21 05:30:00,-4.0177,5.3083,2.6453
607,2024-02-20 23:30:00,2024-02-21 11:30:00,0.1211,1.1168,3.7873
608,2024-02-21 01:30:00,2024-02-22 00:30:00,-1.7559,1.9966,1.053
609,2024-02-21 03:30:00,2024-02-21 23:30:00,-5.1916,5.2777,2.3474
610,2024-02-21 05:30:00,2024-02-22 01:30:00,-1.7085,4.3852,0.1029
611,2024-02-21 07:30:00,2024-02-21 18:30:00,-1.8726,4.5362,5.7905
612,2024-02-21 09:30:00,2024-02-22 04:30:00,-2.8592,4.1998,6.5647
613,2024-02-21 11:30:00,2024-02-21 20:30:00,-1.0789,4.191,6.1397
614,2024-02-21 13:30:00,2024-02-22 05:30:00,6.3923,0.6058,7.1679
615,2024-02-21 15:30:00,2024-02-22 06:30:00,1.4962,4.0448,2.3575
616,2024-02-21 17:30:00,2024-02-21 23:30:00,12.859,1.3814,18.69
617,2024-02-21 19:30:00,2024-02-22 02:30:00,1.3525,0.549,4.9843
618,2024-02-21 21:30:00,2024-02-21 23:30:00,-0.9503,1.3346,2.9858
619,2024-02-21 23:30:00,2024-02-22 03:30:00,0.5207,1.2758,0.6198
620,2024-02-22 01:30:00,2024-02-22 11:30:00,1.7825,7.6119,5.0595
621,2024-02-22 03:30:00,2024-02-22 14:30:00,2.6763,1.8101,3.9321
622,2024-02-22 05:30:00,2024-02-22 09:30:00,10.8836,1.4332,14.7857
623,2024-02-22 07:30:00,2024-02-22 17:30:00,-3.7266,8.4831,6.1367
624,2024-02-22 09:30:00,2024-02-22 23:30:00,4.7952,0.5842,11.6884
625,2024-02-22 11:30:00,2024-02-22 17:30:00,1.5388,2.8513,5.6643
626,2024-02-22 13:30:00,2024-02-22 21:30:00,-7.3555,7.5385,2.1461
627,2024-02-22 15:30:00,2024-02-23 00:30:00,4.3535,5.8423,6.9455
628,2024-02-22 17:30:00,2024-02-23 05:30:00,6.8381,0.2277,15.2572
629,2024-02-22 19:30:00,2024-02-23 04:30:00,-3.7859,9.9795,0.6058
630,2024-02-22 21:30:00,2024-02-23 14:30:00,0.4553,1.1478,2.2778
631,2024-02-22 23:30:00,2024-02-23 07:30:00,-8.1268,9.2481,6.2406
632,2024-02-23 01:30:00,2024-02-23 11:30:00,-5.794,11.994,3.8514
633,2024-02-23 03:30:00,2024-02-23 12:30:00,5.7401,2.5045,15.1806
634,2024-02-23 05:30:00,2024-02-23 10:30:00,-1.8321,10.6465,0.1986
635,2024-02-23 07:30:00,2024-02-23 23:30:00,-5.044,6.2366,0.9693
636,2024-02-23 09:30:00,2024-02-23 15:30:00,1.6473,2.7711,7.3197
637,2024-02-23 11:30:00,2024-02-23 18:30:00,-2.1121,9.8275,1.5876
638,2024-02-23 13:30:00,2024-02-24 08:30:00,-1.8541,4.3959,1.4097
639,2024-02-23 15:30:00,2024-02-24 13:30:00,4.1966,2.9133,5.9997
640,2024-02-23 17:30:00,2024-02-24 09:30:00,-5.3087,5.6952,5.108
641,2024-02-23 19:30:00,2024-02-24 17:30:00,-4.0268,8.4669,3.8428
642,2024-02-23 21:30:00,2024-02-24 17:30:00,1.2704,2.8296,4.6416
643,2024-02-23 23:30:00,2024-02-24 11:30:00,5.347,3.7911,6.1398
644,2024-02-24 01:30:00,2024-02-24 19:30:00,6.6908,3.5801,12.3358
645,2024-02-24 03:30:00,2024-02-24 11:30:00,-2.8253,10.8685,14.0775
